start.date;duration.s;peak.c/s;total.counts;min energy.kev;max energy.kev
31.03.2002;1472;1920;2963047;12;25
31.03.2002;440;256;371192;6;12
31.03.2002;208;2800;2981376;12;25
31.03.2002;1668;6384;29038464;12;25
31.03.2002;1040;1159;3923168;12;25
31.03.2002;512;1264;1708608;12;25
31.03.2002;244;256;236736;6;12
31.03.2002;72;112;39456;3;6
31.03.2002;104;152;57984;12;25
31.03.2002;2344;3568;13827960;12;25
31.03.2002;356;120;140352;6;12
31.03.2002;460;128;183360;6;12
31.03.2002;1008;6884;8664511;25;50
31.03.2002;232;272;171810;3;6
31.03.2002;256;144;154802;12;25
31.03.2002;1912;31;154698;3;6
31.03.2002;596;1840;2767078;12;25
31.03.2002;104;166;84126;3;6
31.03.2002;320;166;217361;6;12
31.03.2002;748;344;537565;12;25
31.03.2002;184;68;59073;6;12
31.03.2002;368;1;549;6;12
31.03.2002;64;0;76;6;12
31.03.2002;540;128;71453;12;25
31.03.2002;744;8;16859;12;25
31.03.2002;292;4;4635;6;12
31.03.2002;816;160;365736;6;12
31.03.2002;424;288;419088;6;12
31.03.2002;1660;1456;5244528;12;25
31.03.2002;332;56;72984;6;12
31.03.2002;420;128;130320;12;25
31.03.2002;304;92;42360;6;12
31.03.2002;204;108;44352;12;25
31.03.2002;608;44;99408;6;12
31.03.2002;312;30;32592;6;12
31.03.2002;184;60;45024;6;12
31.03.2002;220;30;27888;6;12
31.03.2002;1272;384;741624;12;25
31.03.2002;584;38;54528;6;12
31.03.2002;288;32;38424;6;12
31.03.2002;816;400;700584;12;25
31.03.2002;344;22;30264;6;12
31.03.2002;116;13;7056;6;12
31.03.2002;868;88;181416;6;12
31.03.2002;184;15;13584;6;12
31.03.2002;304;40;47568;6;12
31.03.2002;724;14;12414;6;12
31.03.2002;720;3;8603;6;12
31.03.2002;488;6;7143;12;25
01.04.2002;1408;38;121536;12;25
02.04.2002;1160;294;1088808;25;50
02.04.2002;816;378;552258;12;25
02.04.2002;820;352;675402;12;25
02.04.2002;512;24;37848;12;25
02.04.2002;1036;64;136776;12;25
02.04.2002;368;40;50664;12;25
02.04.2002;776;46;117768;12;25
02.04.2002;220;22;19704;12;25
02.04.2002;608;108;126864;12;25
02.04.2002;428;136;155592;3;6
02.04.2002;632;120;160810;12;25
03.04.2002;284;32;33384;12;25
03.04.2002;228;18;18192;12;25
03.04.2002;628;24;44880;12;25
03.04.2002;416;16;21408;12;25
03.04.2002;332;56;64656;25;50
04.04.2002;140;16;10056;12;25
04.04.2002;216;192;78864;25;50
04.04.2002;216;34;29232;12;25
04.04.2002;760;42;67008;12;25
04.04.2002;680;2032;3122280;25;50
04.04.2002;988;7664;15163680;100;300
04.04.2002;100;15;7320;6;12
04.04.2002;264;18;17472;12;25
04.04.2002;276;64;59863;25;50
05.04.2002;156;15;10056;12;25
05.04.2002;336;38;43032;12;25
05.04.2002;208;18;16896;12;25
05.04.2002;356;52;40272;12;25
05.04.2002;728;18;39936;12;25
05.04.2002;736;68;136056;25;50
06.04.2002;688;448;487056;25;50
06.04.2002;580;44;77136;12;25
06.04.2002;336;32;38304;12;25
06.04.2002;176;32;17262;12;25
07.04.2002;1588;256;1079688;25;50
07.04.2002;368;18;27984;6;12
07.04.2002;148;34;15840;12;25
07.04.2002;384;84;93480;25;50
07.04.2002;296;24;31368;6;12
07.04.2002;556;24;58848;6;12
07.04.2002;216;16;13368;12;25
07.04.2002;144;20;12648;12;25
08.04.2002;312;52;63816;12;25
08.04.2002;712;200;263424;25;50
08.04.2002;216;26;27600;6;12
08.04.2002;296;16;20568;12;25
08.04.2002;640;22;51144;12;25
08.04.2002;928;304;569952;12;25
09.04.2002;604;464;451992;12;25
09.04.2002;356;52;64176;6;12
09.04.2002;1600;272;768240;12;25
09.04.2002;636;40;116256;6;12
09.04.2002;1600;108;436344;25;50
09.04.2002;396;528;589824;50;100
09.04.2002;772;38;83976;12;25
09.04.2002;440;56;76080;12;25
09.04.2002;952;60;195456;6;12
09.04.2002;228;12;11808;12;25
10.04.2002;576;184;347712;12;25
10.04.2002;536;72;126312;25;50
10.04.2002;124;20;12456;12;25
10.04.2002;260;18;21816;12;25
10.04.2002;2648;10224;29349552;100;300
10.04.2002;1184;104;318096;12;25
10.04.2002;300;112;83016;12;25
10.04.2002;628;120;233736;3;6
10.04.2002;1296;1008;2079072;25;50
10.04.2002;264;18;22584;12;25
10.04.2002;92;11;4728;12;25
10.04.2002;408;48;66072;12;25
10.04.2002;824;34;112848;12;25
11.04.2002;224;18;15617;6;12
11.04.2002;320;4;4341;6;12
11.04.2002;208;3;2512;6;12
11.04.2002;368;3;3751;6;12
11.04.2002;116;1;510;6;12
11.04.2002;256;1;1132;6;12
11.04.2002;156;2;879;6;12
11.04.2002;1096;624;1439613;50;100
11.04.2002;396;18;29328;25;50
11.04.2002;1080;120;177048;12;25
11.04.2002;424;28;48096;12;25
11.04.2002;776;288;629880;25;50
11.04.2002;280;32;25560;6;12
11.04.2002;108;11;5208;12;25
11.04.2002;332;3;4094;6;12
11.04.2002;420;8;11015;6;12
11.04.2002;308;4;6219;6;12
11.04.2002;164;152;116208;6;12
11.04.2002;1532;336;1218528;6;12
11.04.2002;236;60;56928;6;12
11.04.2002;936;272;966480;6;12
11.04.2002;720;304;862128;6;12
11.04.2002;1712;136;716256;6;12
11.04.2002;268;56;61392;6;12
11.04.2002;252;100;65712;6;12
11.04.2002;448;76;108912;6;12
11.04.2002;384;46;75888;6;12
11.04.2002;296;144;100560;12;25
11.04.2002;256;52;47232;6;12
11.04.2002;1360;1968;3296064;12;25
11.04.2002;552;104;202080;6;12
12.04.2002;380;176;161808;6;12
12.04.2002;200;40;32448;6;12
12.04.2002;716;168;255288;12;25
12.04.2002;204;36;33456;6;12
12.04.2002;300;38;50448;6;12
12.04.2002;572;3056;1523040;12;25
12.04.2002;200;46;42576;6;12
12.04.2002;768;352;504864;12;25
12.04.2002;588;2160;2670432;12;25
12.04.2002;512;352;608640;12;25
12.04.2002;328;120;125616;6;12
12.04.2002;180;72;54936;6;12
12.04.2002;24;4;479;6;12
12.04.2002;532;87;75661;12;25
12.04.2002;1664;304;529485;25;50
12.04.2002;136;1;862;6;12
12.04.2002;480;9;12310;6;12
12.04.2002;144;46;34224;6;12
12.04.2002;196;52;45408;6;12
12.04.2002;340;92;95520;6;12
12.04.2002;1500;5872;22624608;25;50
12.04.2002;792;4336;6324216;12;25
12.04.2002;900;416;822912;12;25
12.04.2002;100;46;22272;6;12
12.04.2002;60;48;14448;6;12
12.04.2002;252;56;60912;6;12
12.04.2002;152;72;38640;6;12
12.04.2002;152;96;40608;6;12
12.04.2002;672;128;274992;6;12
12.04.2002;1416;2288;4018272;12;25
12.04.2002;468;448;1015296;6;12
12.04.2002;320;384;588384;6;12
12.04.2002;752;1840;4737792;12;25
12.04.2002;1692;2544;10784160;6;12
12.04.2002;284;1008;1200504;12;25
12.04.2002;212;480;394656;6;12
12.04.2002;168;56;46848;6;12
12.04.2002;312;72;93312;6;12
12.04.2002;1220;752;1600272;12;25
12.04.2002;408;176;237120;6;12
12.04.2002;476;108;204576;6;12
12.04.2002;200;80;66624;6;12
12.04.2002;332;31;35885;12;25
12.04.2002;304;27;27127;12;25
12.04.2002;232;11;8545;12;25
12.04.2002;476;11;9223;12;25
12.04.2002;400;1;1545;6;12
12.04.2002;648;8;11413;12;25
12.04.2002;1212;1264;1238762;50;100
12.04.2002;432;152;211848;6;12
12.04.2002;736;128;340128;6;12
12.04.2002;228;288;147552;12;25
12.04.2002;1168;1200;2092704;12;25
12.04.2002;460;720;891552;6;12
12.04.2002;704;1776;3784560;12;25
12.04.2002;724;9;23098;6;12
12.04.2002;356;5;8097;6;12
12.04.2002;1468;405;586406;25;50
12.04.2002;916;6;13878;12;25
12.04.2002;236;1;555;6;12
12.04.2002;176;1;409;6;12
12.04.2002;264;0;520;6;12
12.04.2002;424;2;2115;12;25
12.04.2002;2760;2315;13942821;100;300
12.04.2002;988;753;1690687;12;25
12.04.2002;108;12;6048;12;25
12.04.2002;320;24;30312;12;25
12.04.2002;60;13;3912;12;25
12.04.2002;84;30;6408;12;25
13.04.2002;260;22;21936;12;25
13.04.2002;1352;72;335328;12;25
13.04.2002;832;16;44616;12;25
13.04.2002;308;38;41904;12;25
13.04.2002;160;22;12720;12;25
13.04.2002;512;40;47040;12;25
14.04.2002;1020;224;576960;12;25
14.04.2002;1320;100;325224;12;25
14.04.2002;244;40;46368;6;12
14.04.2002;748;38;80424;12;25
14.04.2002;2340;848;5707200;6;12
14.04.2002;600;528;474720;25;50
14.04.2002;260;68;38424;12;25
14.04.2002;512;480;605016;25;50
14.04.2002;476;80;107304;12;25
14.04.2002;180;28;21744;12;25
14.04.2002;592;26;71016;12;25
14.04.2002;440;24;45264;12;25
14.04.2002;180;20;16440;6;12
14.04.2002;636;30;86976;12;25
14.04.2002;1124;24;59688;12;25
14.04.2002;424;48;69648;12;25
14.04.2002;396;42;70362;12;25
14.04.2002;284;2;1322;12;25
14.04.2002;180;2;1038;6;12
14.04.2002;1156;240;222432;12;25
14.04.2002;2128;373;1839186;12;25
14.04.2002;600;232;380904;25;50
14.04.2002;1324;92;218760;12;25
14.04.2002;224;96;89760;12;25
14.04.2002;2792;4080;16642848;25;50
15.04.2002;556;46;113136;6;12
15.04.2002;108;30;17328;6;12
15.04.2002;492;24;50376;6;12
15.04.2002;808;30;91032;12;25
15.04.2002;3184;560;6335520;3;6
15.04.2002;360;320;561384;12;25
15.04.2002;172;30;15816;12;25
15.04.2002;200;48;24096;12;25
15.04.2002;536;14;30336;12;25
15.04.2002;428;9;15552;6;12
15.04.2002;180;6;4968;6;12
15.04.2002;76;10;3984;6;12
15.04.2002;1464;58;287868;6;12
15.04.2002;116;2;832;6;12
15.04.2002;352;2;2941;6;12
15.04.2002;424;7;7861;6;12
15.04.2002;192;4;3216;6;12
15.04.2002;1612;1072;2922025;25;50
16.04.2002;500;64;83880;6;12
16.04.2002;576;88;213504;6;12
16.04.2002;752;84;275040;6;12
16.04.2002;104;24;7872;12;25
16.04.2002;396;72;86592;12;25
16.04.2002;2788;1200;4766808;25;50
16.04.2002;260;13;16920;6;12
16.04.2002;440;28;39792;12;25
16.04.2002;396;67;40704;12;25
16.04.2002;236;8;6805;6;12
16.04.2002;1056;84;265455;12;25
16.04.2002;592;13;34065;6;12
16.04.2002;220;13;12541;6;12
16.04.2002;200;22;19392;12;25
17.04.2002;604;1136;1012848;25;50
17.04.2002;508;52;72576;12;25
17.04.2002;156;76;33840;12;25
17.04.2002;112;1776;1125888;25;50
17.04.2002;920;1968;9310464;12;25
17.04.2002;556;1840;4900224;12;25
17.04.2002;1220;1584;9244416;12;25
17.04.2002;476;1264;2762616;12;25
17.04.2002;2872;320;2591405;12;25
17.04.2002;412;84;169536;6;12
17.04.2002;440;80;157296;6;12
17.04.2002;864;64;122712;25;50
17.04.2002;964;52;116952;12;25
17.04.2002;192;24;16776;12;25
17.04.2002;68;22;7776;6;12
17.04.2002;120;22;10920;12;25
17.04.2002;1252;528;1185528;12;25
17.04.2002;236;16;16200;12;25
17.04.2002;228;38;22416;12;25
17.04.2002;224;22;18456;12;25
17.04.2002;804;28;84024;6;12
17.04.2002;136;18;10896;12;25
17.04.2002;828;304;291600;12;25
17.04.2002;1084;120;296976;12;25
18.04.2002;1156;256;557736;12;25
18.04.2002;244;68;34776;12;25
18.04.2002;184;592;512256;25;50
18.04.2002;236;496;614784;25;50
18.04.2002;1056;752;2911680;25;50
18.04.2002;992;84;208656;12;25
18.04.2002;340;46;42288;12;25
18.04.2002;144;11;6600;6;12
18.04.2002;192;10;7032;12;25
18.04.2002;1100;64;147912;12;25
18.04.2002;180;12;10248;6;12
18.04.2002;156;12;8856;6;12
18.04.2002;324;11;17784;6;12
18.04.2002;324;11;16656;6;12
18.04.2002;240;30;27336;12;25
18.04.2002;232;22;21264;12;25
18.04.2002;248;22;19896;12;25
19.04.2002;816;32;109368;12;25
19.04.2002;556;240;173184;25;50
19.04.2002;1168;76;167040;12;25
19.04.2002;420;22;29136;12;25
19.04.2002;196;16;11808;12;25
19.04.2002;420;15;27120;6;12
19.04.2002;692;28;54624;12;25
19.04.2002;216;60;33264;25;50
19.04.2002;208;20;21144;6;12
19.04.2002;392;32;52944;25;50
19.04.2002;108;16;7896;12;25
19.04.2002;752;72;140688;12;25
19.04.2002;2244;152;718980;12;25
19.04.2002;216;8;6486;6;12
19.04.2002;180;8;5550;6;12
19.04.2002;128;8;3828;6;12
19.04.2002;1772;64;142654;25;50
19.04.2002;876;52;88968;12;25
20.04.2002;732;80;108576;3;6
20.04.2002;364;34;52056;12;25
20.04.2002;252;32;39024;12;25
20.04.2002;940;60;152736;12;25
20.04.2002;232;15;17040;6;12
20.04.2002;104;30;11112;25;50
20.04.2002;404;13;23832;6;12
20.04.2002;936;136;444720;12;25
20.04.2002;164;68;48408;6;12
20.04.2002;1616;48;227568;12;25
20.04.2002;292;8;11384;3;6
20.04.2002;288;13;12361;6;12
20.04.2002;236;7;8719;6;12
20.04.2002;480;480;418560;12;25
20.04.2002;312;136;98688;6;12
20.04.2002;88;32;15264;6;12
20.04.2002;172;52;37200;6;12
20.04.2002;744;6640;2547264;25;50
20.04.2002;964;136;559152;6;12
20.04.2002;212;72;73728;6;12
21.04.2002;368;2;2019;6;12
21.04.2002;3220;12603;59707944;100;300
21.04.2002;3404;5104;24209258;12;25
21.04.2002;1392;58;301243;3;6
21.04.2002;156;30;19271;12;25
21.04.2002;336;10;15819;3;6
21.04.2002;8;7;319;3;6
21.04.2002;12;6;425;3;6
21.04.2002;84;7;2980;3;6
21.04.2002;600;13;32305;12;25
21.04.2002;1624;56;259311;12;25
21.04.2002;8;304;13824;3;6
21.04.2002;52;256;24000;3;6
21.04.2002;116;288;168384;3;6
21.04.2002;216;272;290304;3;6
21.04.2002;1076;528;2365036;12;25
21.04.2002;840;406;1534636;3;6
21.04.2002;204;305;330134;3;6
21.04.2002;672;305;1033952;3;6
21.04.2002;576;136;365448;3;6
21.04.2002;948;160;609408;6;12
21.04.2002;496;108;263712;6;12
21.04.2002;1232;120;623904;6;12
21.04.2002;416;88;189072;3;6
21.04.2002;372;168;207000;6;12
21.04.2002;360;88;155904;6;12
21.04.2002;880;92;372672;6;12
21.04.2002;512;80;190872;6;12
21.04.2002;384;76;121056;6;12
21.04.2002;136;6;2880;12;25
21.04.2002;300;56;37707;12;25
22.04.2002;1232;40;151656;12;25
22.04.2002;600;80;64008;25;50
22.04.2002;1264;60;217512;25;50
23.04.2002;124;12;7488;12;25
23.04.2002;148;34;26016;12;25
24.04.2002;144;15;10536;12;25
24.04.2002;236;11;11352;6;12
24.04.2002;288;8;9139;3;6
24.04.2002;944;256;594580;12;25
24.04.2002;736;200;326712;6;12
24.04.2002;348;48;61440;6;12
24.04.2002;192;32;30288;6;12
24.04.2002;732;496;625056;12;25
24.04.2002;296;160;148320;6;12
24.04.2002;780;46;97392;6;12
24.04.2002;400;28;39600;6;12
24.04.2002;480;28;53232;6;12
24.04.2002;248;48;40704;6;12
24.04.2002;256;52;41304;6;12
24.04.2002;984;1687;2160164;12;25
24.04.2002;652;45;65273;6;12
24.04.2002;964;3696;3501288;25;50
25.04.2002;252;28;29760;25;50
25.04.2002;360;104;83256;12;25
25.04.2002;488;96;115872;3;6
25.04.2002;692;42;78288;3;6
25.04.2002;516;48;82336;6;12
25.04.2002;632;36;68256;6;12
25.04.2002;244;28;22680;6;12
25.04.2002;1568;39;137885;25;50
25.04.2002;916;62;125123;6;12
26.04.2002;612;40;66288;12;25
26.04.2002;72;20;5688;6;12
26.04.2002;128;61;15089;3;6
26.04.2002;76;46;14937;6;12
26.04.2002;280;20;26177;6;12
26.04.2002;264;48;31462;6;12
26.04.2002;240;16;14088;6;12
26.04.2002;692;16;42192;6;12
26.04.2002;208;32;33408;6;12
26.04.2002;76;42;15456;6;12
26.04.2002;172;96;44808;6;12
27.04.2002;92;32;12456;6;12
27.04.2002;1244;168;288432;6;12
27.04.2002;108;15;8712;6;12
27.04.2002;656;22;53952;6;12
27.04.2002;64;16;4632;6;12
27.04.2002;336;26;35064;6;12
27.04.2002;112;26;15360;6;12
27.04.2002;500;84;98832;6;12
27.04.2002;364;36;42816;6;12
27.04.2002;292;32;34248;6;12
27.04.2002;696;168;344544;6;12
27.04.2002;668;64;179568;6;12
27.04.2002;388;46;83136;6;12
27.04.2002;612;60;114288;6;12
27.04.2002;460;28;60432;6;12
27.04.2002;636;44;77328;6;12
27.04.2002;1068;1136;936888;12;25
27.04.2002;484;44;51264;6;12
27.04.2002;236;1968;2001696;12;25
27.04.2002;840;1968;5699328;3;6
27.04.2002;460;656;922944;3;6
27.04.2002;444;184;309984;3;6
27.04.2002;672;92;206736;3;6
27.04.2002;520;160;242472;3;6
27.04.2002;496;72;123072;6;12
27.04.2002;324;40;67008;6;12
27.04.2002;628;7152;13525704;3;6
27.04.2002;988;2800;8206464;3;6
27.04.2002;620;656;1234560;6;12
27.04.2002;200;22;19800;6;12
27.04.2002;112;92;41568;6;12
27.04.2002;404;20;33864;6;12
27.04.2002;876;48;108240;6;12
27.04.2002;752;38;92808;6;12
27.04.2002;260;48;45000;6;12
27.04.2002;556;34;56328;6;12
27.04.2002;168;22;16440;6;12
28.04.2002;428;48;66000;6;12
28.04.2002;408;68;72480;6;12
28.04.2002;24;92;10848;3;6
28.04.2002;16;80;5856;3;6
28.04.2002;400;13;22776;6;12
28.04.2002;244;14;15216;6;12
28.04.2002;640;217;343269;6;12
28.04.2002;68;16;5976;6;12
28.04.2002;2000;152;744096;6;12
28.04.2002;1908;1520;4902960;12;25
28.04.2002;228;96;79536;6;12
28.04.2002;2464;240;1431888;6;12
28.04.2002;368;36;61056;6;12
28.04.2002;280;26;37248;6;12
29.04.2002;84;36;13296;6;12
29.04.2002;300;104;107616;6;12
29.04.2002;424;72;134352;6;12
29.04.2002;812;416;553344;12;25
29.04.2002;372;52;77832;6;12
29.04.2002;428;68;113472;6;12
29.04.2002;308;64;91776;6;12
29.04.2002;808;56;184704;6;12
29.04.2002;384;38;71232;6;12
29.04.2002;180;32;31152;6;12
29.04.2002;228;38;39984;6;12
29.04.2002;980;752;943200;6;12
29.04.2002;1288;368;874944;12;25
29.04.2002;500;208;400944;6;12
29.04.2002;676;42;130128;6;12
29.04.2002;928;304;603936;12;25
29.04.2002;260;38;48864;6;12
29.04.2002;252;42;52128;6;12
29.04.2002;1508;2672;4816560;12;25
29.04.2002;876;56;176208;6;12
29.04.2002;268;38;38472;6;12
29.04.2002;832;38;122208;6;12
29.04.2002;120;20;11400;6;12
29.04.2002;164;24;16056;6;12
29.04.2002;124;36;19872;6;12
29.04.2002;656;128;197160;6;12
29.04.2002;380;120;119856;3;6
29.04.2002;308;80;94752;6;12
29.04.2002;880;144;406416;3;6
29.04.2002;676;134;181200;25;50
29.04.2002;1992;168;238819;12;25
29.04.2002;212;0;328;6;12
29.04.2002;300;0;556;6;12
29.04.2002;284;1136;578160;6;12
29.04.2002;392;136;183600;6;12
29.04.2002;872;128;219744;6;12
29.04.2002;96;30;13152;6;12
29.04.2002;244;44;44688;6;12
29.04.2002;568;1072;1268808;12;25
29.04.2002;1140;528;1134960;6;12
29.04.2002;1272;10224;24492624;12;25
29.04.2002;468;352;790848;6;12
29.04.2002;632;56;139272;6;12
29.04.2002;320;32;49008;6;12
29.04.2002;880;848;2998176;12;25
29.04.2002;1136;48;128622;6;12
30.04.2002;1316;528;1008840;25;50
30.04.2002;752;44;93240;12;25
30.04.2002;716;52;73728;12;25
30.04.2002;488;784;730320;25;50
30.04.2002;956;128;221424;12;25
30.04.2002;1140;64;170808;12;25
30.04.2002;1312;38;108360;12;25
30.04.2002;176;13;9936;6;12
01.05.2002;232;100;50664;12;25
01.05.2002;136;46;17952;6;12
01.05.2002;704;30;75192;6;12
01.05.2002;92;21;6792;6;12
01.05.2002;388;26;38304;6;12
01.05.2002;948;448;323640;12;25
01.05.2002;68;16;5208;6;12
01.05.2002;1820;2160;6500688;12;25
01.05.2002;608;176;275376;6;12
01.05.2002;148;60;39744;6;12
01.05.2002;168;288;83328;12;25
01.05.2002;140;18;11784;6;12
01.05.2002;404;84;88104;6;12
01.05.2002;208;44;32112;6;12
01.05.2002;452;84;100176;6;12
01.05.2002;444;68;80880;6;12
01.05.2002;324;32;40368;6;12
01.05.2002;728;80;98640;6;12
01.05.2002;248;192;128736;12;25
01.05.2002;568;120;173040;6;12
01.05.2002;316;144;88032;6;12
01.05.2002;128;88;36432;6;12
01.05.2002;388;240;144600;12;25
02.05.2002;272;22;25080;6;12
02.05.2002;200;30;22176;6;12
02.05.2002;636;68;102720;6;12
02.05.2002;304;496;371088;12;25
02.05.2002;764;256;535824;12;25
02.05.2002;416;120;166848;6;12
02.05.2002;608;120;160872;6;12
02.05.2002;328;44;38784;6;12
02.05.2002;360;56;64080;6;12
02.05.2002;296;88;56904;6;12
02.05.2002;756;30;78528;6;12
02.05.2002;272;20;20952;6;12
02.05.2002;320;76;83544;6;12
02.05.2002;3108;880;5423664;12;25
02.05.2002;960;288;517728;12;25
02.05.2002;328;20;28584;6;12
02.05.2002;72;18;6192;6;12
02.05.2002;220;56;36144;6;12
02.05.2002;436;48;86808;6;12
02.05.2002;876;84;231792;6;12
02.05.2002;184;22;20112;6;12
02.05.2002;76;16;6576;6;12
02.05.2002;196;32;24120;6;12
02.05.2002;1724;592;2097024;12;25
02.05.2002;420;1392;986952;3;6
02.05.2002;208;24;16824;6;12
02.05.2002;1264;6384;9314496;12;25
02.05.2002;76;400;91224;3;6
02.05.2002;340;60;75072;6;12
02.05.2002;332;60;85056;6;12
02.05.2002;612;240;395328;12;25
02.05.2002;404;256;311904;12;25
02.05.2002;104;368;75744;12;25
02.05.2002;272;224;246432;6;12
02.05.2002;1356;688;1919904;12;25
02.05.2002;548;128;167520;6;12
02.05.2002;184;42;31392;6;12
02.05.2002;384;368;248376;12;25
02.05.2002;556;34;74184;6;12
02.05.2002;744;128;189552;12;25
02.05.2002;268;30;30720;6;12
02.05.2002;244;120;85704;12;25
02.05.2002;3176;6896;69024384;12;25
02.05.2002;3444;1456;15960384;12;25
03.05.2002;184;352;225888;6;12
03.05.2002;428;288;322272;12;25
03.05.2002;412;128;140064;6;12
03.05.2002;280;40;50064;6;12
03.05.2002;404;48;77184;6;12
03.05.2002;612;592;1018896;6;12
03.05.2002;2096;168;1091376;6;12
03.05.2002;920;200;343728;6;12
03.05.2002;224;48;44832;6;12
03.05.2002;132;30;20208;6;12
03.05.2002;664;368;530112;12;25
03.05.2002;308;72;73632;6;12
03.05.2002;564;224;354000;12;25
03.05.2002;1184;1072;1816080;12;25
03.05.2002;484;216;434088;12;25
03.05.2002;1060;236;461159;12;25
03.05.2002;304;52;47027;6;12
03.05.2002;724;57;106080;6;12
03.05.2002;356;28;38972;6;12
03.05.2002;236;50;48956;6;12
03.05.2002;1624;60;75474;25;50
03.05.2002;728;2;2381;6;12
03.05.2002;432;0;468;6;12
03.05.2002;364;0;354;6;12
03.05.2002;260;64;38712;6;12
03.05.2002;200;26;20256;6;12
03.05.2002;344;36;41496;6;12
03.05.2002;228;56;35688;6;12
03.05.2002;352;40;53856;6;12
03.05.2002;436;56;55248;6;12
03.05.2002;264;20;26784;6;12
03.05.2002;460;74;105280;6;12
03.05.2002;220;232;141624;12;25
03.05.2002;504;240;281184;6;12
03.05.2002;328;68;60840;6;12
03.05.2002;356;144;120312;6;12
03.05.2002;120;28;16272;6;12
03.05.2002;292;36;47856;6;12
03.05.2002;392;120;196560;3;6
03.05.2002;244;80;104832;6;12
03.05.2002;344;208;216864;6;12
03.05.2002;648;120;384000;6;12
03.05.2002;144;112;84288;6;12
03.05.2002;288;272;389568;12;25
03.05.2002;416;224;391200;12;25
03.05.2002;172;26;21096;6;12
03.05.2002;264;32;34464;6;12
03.05.2002;696;72;115008;6;12
03.05.2002;132;26;15456;6;12
03.05.2002;224;64;61680;6;12
03.05.2002;164;208;55872;6;12
03.05.2002;16;6;615;6;12
03.05.2002;1012;240;407573;12;25
03.05.2002;704;56;153552;6;12
03.05.2002;1080;592;1057152;12;25
03.05.2002;460;80;125232;6;12
03.05.2002;400;272;321216;6;12
03.05.2002;636;272;484272;12;25
03.05.2002;1596;4592;9603744;25;50
03.05.2002;312;92;124080;3;6
03.05.2002;644;216;355392;6;12
03.05.2002;460;1;1154;6;12
03.05.2002;172;1;739;6;12
03.05.2002;324;1;1726;6;12
03.05.2002;520;1;1911;6;12
03.05.2002;892;5;6127;12;25
03.05.2002;244;224;142662;25;50
04.05.2002;376;34;52181;6;12
04.05.2002;340;37;55339;6;12
04.05.2002;964;156;352597;6;12
04.05.2002;1076;327;1039061;6;12
04.05.2002;852;213;609387;6;12
04.05.2002;928;16;33747;12;25
04.05.2002;732;2;4824;6;12
04.05.2002;96;1;383;6;12
04.05.2002;76;1;294;6;12
04.05.2002;880;601;456050;25;50
04.05.2002;444;46;83305;6;12
